#Station Number    Run    Start    End    Run Type    antennaIceA#I1    antennaIceB#I1    opIceA#I1    opIceB#I1    attIceA#I1    attIceB#I1    Run_Start_Type    Run_End_Type    enableExtTrigger#I1    Quality    aComment    uComment
ARA01  10538   1520561984   1520583585       Data  1  0  1  0  7  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10540   1520604264   1520608526       Data  1  0  1  0  7  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10541   1520608528   1520630129       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10542   1520630130   1520651731       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10543   1520651733   1520673334       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10544   1520673336   1520694937       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10547   1520696022   1520717623       Data  1  0  1  0  7  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10548   1520717625   1520739226       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10549   1520739228   1520760829       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10550   1520760831   1520770468       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10552   1520785080   1520806681       Data  1  0  1  0  7  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10553   1520806683   1520828284       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10554   1520828286   1520849887       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10556   1520866943   1520877744       Data  1  0  1  0  7  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10557   1520877746   1520888547       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10561   1520900228   1520911029       Data  1  0  1  0  7  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10562   1520911031   1520921833       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10563   1520921834   1520932635       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10564   1520932637   1520943438       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10565   1520943440   1520952384       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10566   1520952386   1520963187       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10567   1520963188   1520973989       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10568   1520973990   1520984791       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10569   1520984793   1520995594       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10571   1520996627   1521007428       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10572   1521007430   1521018231       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10573   1521018232   1521029033       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10574   1521029035   1521039836       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10575   1521039838   1521050639       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10576   1521050641   1521061442       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10577   1521061444   1521072245       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10578   1521072246   1521081970       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10580   1521083005   1521093806       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10581   1521093808   1521104609       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10582   1521104611   1521115412       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10583   1521115414   1521126215       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10584   1521126217   1521137018       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
